timestamp,equipment_id,equipment_type,product_type,work_order_id,workpiece_id,process_code,running,spindle_speed_rpm,feed_rate_mm_min,power_kw,vibration_rms,temperature_c,pressure_mpa,vacuum_pa,coolant_flow_l_min,alarm_code,equipment_health_label
2025-01-03 17:53:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,1.56,2.32,0.109,22.869,0.0745,0.110541,2.663,,0
2025-01-03 17:54:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,6.043,0.1076,23.255,0.0966,0.112276,0.0,,0
2025-01-03 17:55:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,12.23,0.0,0.0,0.2511,22.982,0.1218,0.072948,0.0,,0
2025-01-03 17:56:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,175.6,0.0,1.463,0.1559,25.316,0.0563,0.090101,1.722,,0
2025-01-03 17:57:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,5.63,10.95,0.0,0.2053,22.544,0.0607,0.092095,0.0,,0
2025-01-03 17:58:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,2.498,0.1762,23.801,0.1117,0.106371,0.507,,0
2025-01-03 17:59:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,1.437,0.2348,24.024,0.1519,0.106803,0.0,,0
2025-01-03 18:00:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.0964,25.206,0.1208,0.085915,0.274,,0
2025-01-03 18:01:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,3.846,0.2853,23.849,0.1266,0.104667,0.527,,0
2025-01-03 18:02:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.94,0.0,0.1157,25.468,0.0407,0.078398,1.982,,0
2025-01-03 18:03:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,16.16,3.844,0.2017,24.43,0.0517,0.121693,0.0,,0
2025-01-03 18:04:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,67.23,0.0,0.859,0.24,22.527,0.1065,0.089082,0.925,,0
2025-01-03 18:05:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,2.68,1.3,1.806,0.1899,22.155,0.1344,0.088708,1.463,,0
2025-01-03 18:06:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,24.91,0.0,0.675,0.2084,24.504,0.0594,0.103816,0.962,,0
2025-01-03 18:07:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,9.236,0.378,24.953,0.0434,0.105282,1.348,,0
2025-01-03 18:08:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,28.38,5.5,0.0,0.2477,24.402,0.0541,0.141693,0.0,,0
2025-01-03 18:09:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,14.4,11.93,3.314,0.2019,24.279,0.0785,0.100191,0.517,,0
2025-01-03 18:10:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,170.71,0.0,0.0,0.2567,21.43,0.1235,0.081287,1.43,,0
2025-01-03 18:11:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.86,0.0,0.139,24.37,0.115,0.085888,1.986,,0
2025-01-03 18:12:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,3.08,2.012,0.1383,24.842,0.1512,0.102863,1.19,,0
2025-01-03 18:13:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,56.27,0.0,5.63,0.2315,24.008,0.0871,0.107625,0.0,,0
2025-01-03 18:14:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,7.508,0.3188,23.938,0.114,0.096381,1.652,,0
2025-01-03 18:15:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,1.51,1.112,0.1717,23.623,0.1047,0.125536,0.879,,0
2025-01-03 18:16:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.29,3.392,0.2168,24.548,0.0473,0.099173,0.0,,0
2025-01-03 18:17:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,38.74,0.0,2.17,0.1941,25.54,0.0723,0.093309,0.0,,0
2025-01-03 18:18:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,1.731,0.2767,25.743,0.07,0.078334,1.069,,0
2025-01-03 18:19:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.158,0.0888,24.163,0.0572,0.117484,0.929,,0
2025-01-03 18:20:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,205.35,11.31,2.674,0.3433,25.111,0.0447,0.086469,0.0,,0
2025-01-03 18:21:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,1.91,1.935,0.427,25.3,0.0742,0.090524,1.362,,0
2025-01-03 18:22:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,171.82,0.0,4.954,0.2881,25.496,0.0672,0.10989,2.747,,0
2025-01-03 18:23:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,13.0,4.29,0.0,0.2292,23.189,0.109,0.062519,0.0,,0
2025-01-03 18:24:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,107.57,2.17,2.009,0.0447,24.266,0.0932,0.12045,0.0,,0
2025-01-03 18:25:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,75.35,11.26,0.0,0.1753,23.661,0.1835,0.098657,0.0,,0
2025-01-03 18:26:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,53.5,0.76,0.0,0.1765,25.974,0.0647,0.126244,0.0,,0
2025-01-03 18:27:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,213.11,10.42,6.753,0.2295,25.121,0.0671,0.089707,0.0,,0
2025-01-03 18:28:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.2049,23.06,0.1103,0.07925,0.0,,0
2025-01-03 18:29:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,23.76,1.07,2.757,0.3175,23.661,0.1446,0.113099,0.0,,0
2025-01-03 18:30:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,3.107,0.2004,24.244,0.1048,0.09938,0.045,,0
2025-01-03 18:31:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,25.72,16.71,2.27,0.1049,23.285,0.0749,0.118024,1.13,,0
2025-01-03 18:32:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,219.3,2.53,6.178,0.2843,23.726,0.0861,0.099182,0.0,,0
2025-01-03 18:33:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.094,0.2411,24.304,0.0636,0.09412,0.0,,0
2025-01-03 18:34:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,280.18,4.4,2.164,0.1136,23.959,0.1186,0.109462,0.283,,0
2025-01-03 18:35:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,187.31,0.0,0.0,0.2717,21.886,0.0927,0.084609,0.0,,0
2025-01-03 18:36:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,51.32,3.88,4.155,0.1241,23.701,0.1181,0.123262,2.834,,0
2025-01-03 18:37:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,82.1,0.0,0.0,0.1915,23.65,0.0942,0.109778,0.0,,0
2025-01-03 18:38:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,6.166,0.0,24.04,0.1336,0.079001,1.016,,0
2025-01-03 18:39:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,4.65,2.81,0.1142,24.441,0.1186,0.10317,0.0,,0
2025-01-03 18:40:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,8.37,4.395,0.0299,22.625,0.1272,0.095844,0.0,,0
2025-01-03 18:41:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,72.85,0.0,0.0,0.284,23.489,0.0922,0.077003,1.776,,0
2025-01-03 18:42:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,96.89,0.0,2.266,0.1825,24.021,0.0998,0.080663,2.224,,0
2025-01-03 18:43:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,6.35,0.11,0.2335,23.068,0.1416,0.088271,0.088,,0
2025-01-03 18:44:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,6.39,1.316,0.1458,21.39,0.0151,0.111825,1.421,,0
2025-01-03 18:45:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,5.4,0.1671,24.639,0.1591,0.088428,1.05,,0
2025-01-03 18:46:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,57.56,0.0,1.979,0.2425,24.214,0.1011,0.100487,0.0,,0
2025-01-03 18:47:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.1829,22.604,0.1245,0.112369,0.887,,0
2025-01-03 18:48:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,5.33,2.509,0.3003,24.233,0.0835,0.077905,1.682,,0
2025-01-03 18:49:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,96.62,8.73,2.373,0.1222,23.37,0.0,0.081488,1.065,,0
2025-01-03 18:50:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,12.86,4.31,0.2809,24.626,0.1414,0.077223,1.676,,0
2025-01-03 18:51:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.4376,24.298,0.1547,0.098863,0.739,,0
2025-01-03 18:52:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,9.82,0.0,0.0,0.3659,25.009,0.1131,0.126523,0.0,,0
2025-01-03 18:53:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,11.38,0.0,0.0,0.312,23.434,0.1384,0.081023,0.0,,0
2025-01-03 18:54:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,14.35,0.0,0.3,0.2479,22.886,0.0338,0.08627,1.223,,0
2025-01-03 18:55:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,8.4,2.92,0.2664,23.4,0.054,0.083935,0.0,,0
2025-01-03 18:56:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,26.47,0.0,2.644,0.2022,24.195,0.1196,0.092742,0.0,,0
2025-01-03 18:57:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,3.572,0.3265,23.793,0.061,0.081845,0.0,,0
2025-01-03 18:58:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,209.94,1.75,3.766,0.0584,24.671,0.1359,0.085802,1.36,,0
2025-01-03 18:59:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,13.14,5.7,3.213,0.3439,23.482,0.0802,0.079705,1.711,,0
2025-01-03 19:00:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,3.95,0.201,24.208,0.1023,0.086908,0.0,,0
2025-01-03 19:01:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.53,6.201,0.2705,25.202,0.1469,0.089496,0.0,,0
2025-01-03 19:02:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.1605,27.217,0.1381,0.149518,0.592,,0
2025-01-03 19:03:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,59.42,0.0,0.0,0.2899,24.569,0.1179,0.106028,0.0,,0
2025-01-03 19:04:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,171.34,4.56,0.0,0.258,25.17,0.088,0.10328,0.0,,0
2025-01-03 19:05:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,4.6,2.446,0.3269,22.657,0.0692,0.081666,0.115,,0
2025-01-03 19:06:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,90.77,0.0,3.263,0.0599,22.536,0.0827,0.089185,3.513,,0
2025-01-03 19:07:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,73.44,0.0,0.626,0.3001,23.154,0.0844,0.083378,2.359,,0
2025-01-03 19:08:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.2965,23.905,0.1045,0.044768,0.0,,0
2025-01-03 19:09:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,8.11,0.001,0.1759,24.011,0.0788,0.105487,0.0,,0
2025-01-03 19:10:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.0735,24.457,0.0708,0.100265,0.0,,0
2025-01-03 19:11:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,47.66,2.83,1.919,0.2479,23.493,0.1605,0.076263,0.0,,0
2025-01-03 19:12:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.58,0.3203,21.958,0.0777,0.10792,2.516,,0
2025-01-03 19:13:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,236.08,0.0,4.245,0.0876,22.117,0.1327,0.112844,0.0,,0
2025-01-03 19:14:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,7.92,0.0,0.1827,23.671,0.0793,0.094262,1.277,,0
2025-01-03 19:15:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,110.49,0.0,7.209,0.2682,24.137,0.1678,0.109021,0.0,,0
2025-01-03 19:16:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,243.27,1.2,1.645,0.1877,23.957,0.133,0.08244,0.0,,0
2025-01-03 19:17:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,122.71,0.0,1.516,0.2782,24.153,0.0465,0.085044,0.0,,0
2025-01-03 19:18:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,3.04,1.22,0.2433,23.543,0.1801,0.093991,0.228,,0
2025-01-03 19:19:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,261.12,0.0,0.0,0.162,24.839,0.1161,0.082485,0.0,,0
2025-01-03 19:20:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,98.58,3.92,3.426,0.2011,23.688,0.0202,0.108511,2.284,,0
2025-01-03 19:21:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.08,2.663,0.3977,25.343,0.1145,0.129595,0.683,,0
2025-01-03 19:22:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,15.73,0.0,0.1768,25.434,0.0243,0.130317,0.0,,0
2025-01-03 19:23:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,7.15,1.541,0.2306,25.309,0.0839,0.08464,0.0,,0
2025-01-03 19:24:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.37,3.674,0.0468,25.191,0.114,0.071836,1.259,,0
2025-01-03 19:25:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,2.37,0.0,0.249,25.702,0.0606,0.097492,0.778,,0
2025-01-03 19:26:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,7.7,0.723,0.2825,23.9,0.0922,0.117915,0.0,,0
2025-01-03 19:27:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,20.95,0.0,0.0,0.0568,23.8,0.1145,0.097299,0.0,,0
2025-01-03 19:28:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,4.76,0.0,0.2147,23.856,0.1777,0.095293,0.0,,0
2025-01-03 19:29:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,71.54,5.48,4.254,0.0885,23.167,0.0842,0.091538,0.0,,0
2025-01-03 19:30:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,67.42,1.93,0.373,0.1218,23.421,0.0879,0.082292,0.023,,0
2025-01-03 19:31:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,28.03,0.0,0.0,0.2427,22.697,0.0958,0.120793,1.669,,0
2025-01-03 19:32:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,3.978,0.2616,22.013,0.0592,0.109539,1.578,,0
2025-01-03 19:33:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.0662,22.871,0.0807,0.121289,0.068,,0
2025-01-03 19:34:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.645,0.3115,24.316,0.0835,0.088476,0.0,,0
2025-01-03 19:35:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,39.74,4.38,6.312,0.3012,23.789,0.0827,0.12383,1.1,,0
2025-01-03 19:36:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,5.45,3.696,0.2074,23.558,0.0883,0.103026,1.215,,0
2025-01-03 19:37:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.16,4.675,0.2117,23.019,0.1116,0.11106,0.338,,0
2025-01-03 19:38:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.1977,24.624,0.0837,0.113414,0.836,,0
2025-01-03 19:39:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,5.03,0.0,0.2967,26.319,0.0276,0.102492,0.0,,0
2025-01-03 19:40:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.177,0.1897,23.653,0.1082,0.087094,0.0,,0
2025-01-03 19:41:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,218.79,2.77,0.849,0.1412,25.409,0.1017,0.101407,0.0,,0
2025-01-03 19:42:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,39.47,0.0,1.135,0.3124,24.149,0.0488,0.084457,1.456,,0
2025-01-03 19:43:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,2.93,5.374,0.2217,22.024,0.0759,0.095233,1.425,,0
2025-01-03 19:44:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.0885,25.336,0.063,0.076367,0.0,,0
2025-01-03 19:45:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,30.86,7.9,1.626,0.1737,24.685,0.1423,0.107994,1.24,,0
2025-01-03 19:46:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,26.53,16.49,0.0,0.2776,24.576,0.1241,0.112127,1.946,,0
2025-01-03 19:47:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,6.219,0.2901,25.736,0.1273,0.090805,0.0,,0
2025-01-03 19:48:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,46.45,0.0,0.58,0.2017,22.535,0.1239,0.107256,0.0,,0
2025-01-03 19:49:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,19.93,10.65,2.022,0.2539,23.614,0.1493,0.065925,0.0,,0
2025-01-03 19:50:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,110.7,16.95,5.649,0.2035,23.433,0.1108,0.11534,0.092,,0
2025-01-03 19:51:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,11.2,0.0,0.1533,24.047,0.1334,0.066518,0.554,,0
2025-01-03 19:52:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,71.96,2.41,1.569,0.1684,23.517,0.1505,0.102787,0.457,,0
2025-01-03 19:53:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.2344,23.646,0.115,0.118031,0.839,,0
2025-01-03 19:54:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,28.58,10.7,0.122,0.2718,24.213,0.0837,0.111672,0.512,,0
2025-01-03 19:55:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,18.2,2.6,0.2641,22.694,0.0996,0.086323,0.184,,0
2025-01-03 19:56:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.2283,23.638,0.0745,0.101344,0.0,,0
2025-01-03 19:57:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,2.51,1.955,0.0465,24.09,0.0598,0.10257,0.0,,0
2025-01-03 19:58:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.2253,25.544,0.075,0.111311,0.0,,0
2025-01-03 19:59:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,2.13,4.37,2.139,0.125,22.768,0.0459,0.049628,0.0,,0
2025-01-03 20:00:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,2.726,0.2821,23.979,0.0428,0.096637,0.0,,0
2025-01-03 20:01:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,22.02,0.0,0.0,0.0693,24.824,0.1523,0.105226,0.0,,0
2025-01-03 20:02:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,109.74,0.0,3.152,0.1366,21.743,0.0164,0.065773,1.085,,0
2025-01-03 20:03:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,122.7,0.0,1.812,0.1586,23.392,0.0073,0.136866,0.0,,0
2025-01-03 20:04:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,9.09,6.11,0.042,0.3256,24.996,0.1185,0.105986,0.0,,0
2025-01-03 20:05:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,264.17,0.0,0.0,0.1084,22.406,0.0832,0.114825,2.554,,0
2025-01-03 20:06:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.88,0.0,0.2507,23.3,0.122,0.086641,0.211,,0
2025-01-03 20:07:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,2.95,0.0,4.41,0.1861,23.925,0.1349,0.07935,1.899,,0
2025-01-03 20:08:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,2.03,1.427,0.2286,23.649,0.001,0.160503,0.268,,0
2025-01-03 20:09:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,1.9,0.345,0.2651,24.367,0.1136,0.117749,0.207,,0
2025-01-03 20:10:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,10.99,0.242,0.1936,22.26,0.0443,0.083354,2.229,,0
2025-01-03 20:11:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,97.13,0.0,0.0,0.3828,25.819,0.06,0.0966,0.576,,0
2025-01-03 20:12:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,6.72,1.904,0.0604,24.418,0.1167,0.139791,1.131,,0
2025-01-03 20:13:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,3.12,4.292,0.2454,23.654,0.0664,0.100678,0.0,,0
2025-01-03 20:14:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.1513,24.63,0.0565,0.081326,0.0,,0
2025-01-03 20:15:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,1.757,0.46,23.919,0.0986,0.113252,2.153,,0
2025-01-03 20:16:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,54.93,12.79,0.0,0.3132,25.635,0.1047,0.07493,0.0,,0
2025-01-03 20:17:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,2.01,1.898,0.1945,25.003,0.0709,0.107814,0.88,,0
2025-01-03 20:18:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,9.74,0.0,3.777,0.1595,21.601,0.0962,0.119766,0.671,,0
2025-01-03 20:19:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,2.81,0.1061,24.298,0.1504,0.112139,0.0,,0
2025-01-03 20:20:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,2.36,0.0,0.0465,24.012,0.1164,0.085262,0.0,,0
2025-01-03 20:21:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,163.37,2.83,0.0,0.1629,24.581,0.0915,0.095127,0.105,,0
2025-01-03 20:22:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,82.29,0.0,0.0,0.1749,23.206,0.0896,0.085331,1.936,,0
2025-01-03 20:23:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.1781,25.36,0.1135,0.103375,1.529,,0
2025-01-03 20:24:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,53.01,0.0,5.561,0.2127,24.191,0.0734,0.102342,0.0,,0
2025-01-03 20:25:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,49.12,0.0,0.841,0.2238,23.604,0.0633,0.138823,0.567,,0
2025-01-03 20:26:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,10.34,0.05,0.2095,24.303,0.1505,0.090889,0.0,,0
2025-01-03 20:27:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,73.91,0.0,0.0,0.0884,24.067,0.0903,0.109358,0.0,,0
2025-01-03 20:28:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.1283,22.199,0.1317,0.117321,0.205,,0
2025-01-03 20:29:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,7.007,0.2616,24.488,0.0884,0.097465,0.0,,0
2025-01-03 20:30:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.551,0.1614,23.017,0.1128,0.070933,1.048,,0
2025-01-03 20:31:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,3.417,0.1416,24.667,0.0668,0.060492,0.0,,0
2025-01-03 20:32:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,44.1,8.57,4.373,0.198,24.743,0.1322,0.111461,0.0,,0
2025-01-03 20:33:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,4.13,0.875,0.1753,24.836,0.1187,0.11424,0.0,,0
2025-01-03 20:34:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.0,0.0275,23.379,0.0496,0.133485,0.148,,0
2025-01-03 20:35:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,54.09,0.0,0.292,0.2551,26.177,0.0847,0.097357,0.0,,0
2025-01-03 20:36:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,0.028,0.2525,25.33,0.0728,0.099186,1.672,,0
2025-01-03 20:37:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,0.0,4.501,0.2667,23.712,0.0745,0.114224,0.0,,0
2025-01-03 20:38:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,3.29,4.941,0.0977,22.786,0.0809,0.07283,0.0,,0
2025-01-03 20:39:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.62,1.143,0.1893,23.58,0.1162,0.117776,0.0,,0
2025-01-03 20:40:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,12.9,1.058,0.191,23.045,0.0673,0.112315,0.0,,0
2025-01-03 20:41:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,117.01,1.97,3.65,0.1338,24.034,0.0921,0.095567,0.014,,0
2025-01-03 20:42:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,12.02,6.057,0.3078,23.141,0.1177,0.084298,1.151,,0
2025-01-03 20:43:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,16.0,1.682,0.1749,23.307,0.098,0.094665,0.0,,0
2025-01-03 20:44:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,28.08,0.0,0.845,0.2188,23.466,0.1563,0.075444,0.0,,0
2025-01-03 20:45:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,253.77,0.0,2.037,0.1777,24.465,0.1339,0.089135,0.153,,0
2025-01-03 20:46:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,0.0,9.75,3.166,0.2033,24.87,0.157,0.094852,2.815,,0
2025-01-03 20:47:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,186.57,0.0,1.649,0.2082,23.18,0.1582,0.09375,0.43,,0
2025-01-03 20:48:00+00:00,grinding_polishing_02,grinding_polishing,,,,,0,44.26,0.0,0.205,0.2665,24.743,0.123,0.13528,1.709,,0
